Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Chad Henne,36.0,2021,QB,KAN,4.0,0.0,16.0,11.0,82.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,45.0
Charlie Woerner,24.0,2021,TE,SFO,17.0,3.0,,,,,,0.0,0.0,0.0,6.0,5.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,48.0
Chase Claypool,23.0,2021,WR,PIT,15.0,13.0,,,,,,14.0,96.0,0.0,105.0,59.0,860.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,71.0,63.0,70.0,69.2,26.0
Chase Daniel,35.0,2021,QB,LAC,1.0,0.0,,,,,,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Edmonds,25.0,2021,RB,ARI,12.0,11.0,,,,,,116.0,592.0,2.0,53.0,43.0,311.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,70.0,83.0,55.0,62.0,26.0
Chase McLaughlin,25.0,2021,K,CLE,16.0,0.0,,,,,,,,,,,,,,7.0,7.0,10.0,4.0,4.0,4.0,21.0,15.0,37.0,36.0,,,,,,,,,,,,,,,,,,,,,,212.0,,,,284.0,24.0
Chester Rogers,27.0,2021,WR,TEN,16.0,2.0,,,,,,1.0,9.0,0.0,43.0,30.0,301.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Blewitt,26.0,2021,K,WAS,2.0,0.0,,,,,,,,,,,,,,0.0,0.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Boswell,30.0,2021,K,PIT,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,18.0,17.0,13.0,11.0,9.0,8.0,40.0,36.0,29.0,27.0,,,,,,,,,,,,,,,,,,,,,,215.0,,193.0,229.0,239.5,18.0
Chris Carson,27.0,2021,RB,SEA,4.0,4.0,,,,,,54.0,232.0,3.0,6.0,6.0,29.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,34.0,36.0,31.0,32.4,16.0
Chris Conley,29.0,2021,WR,HOU,16.0,10.0,,,,,,1.0,3.0,0.0,37.0,22.0,323.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,104.0
Chris Evans,24.0,2021,RB,CIN,14.0,1.0,,,,,,17.0,77.0,0.0,17.0,15.0,151.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,297.0,89.0
Chris Godwin,25.0,2021,WR,TAM,14.0,14.0,,,,,,4.0,21.0,1.0,127.0,98.0,1103.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,44.0,40.0,41.0,42.4,16.0
Chris Herndon,25.0,2021,RB,MIN,16.0,5.0,,,,,,0.0,0.0,0.0,7.0,4.0,40.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Hogan,34.0,2021,WR,NOR,5.0,1.0,,,,,,0.0,0.0,0.0,8.0,4.0,41.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Manhertz,29.0,2021,TE,JAX,17.0,10.0,,,,,,0.0,0.0,0.0,9.0,6.0,71.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Moore,28.0,2021,WR,HOU,12.0,1.0,,,,,,0.0,0.0,0.0,22.0,21.0,227.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Myarick,26.0,2021,TE,NYG,8.0,3.0,,,,,,0.0,0.0,0.0,6.0,3.0,17.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Naggar,24.0,2021,K,CLE,1.0,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Streveler,26.0,2021,QB,ARI,2.0,0.0,9.0,6.0,36.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Blake,25.0,2021,WR,ATL,16.0,0.0,,,,,,0.0,0.0,0.0,9.0,4.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Kirk,25.0,2021,WR,ARI,17.0,11.0,1.0,1.0,33.0,0.0,0.0,1.0,11.0,0.0,103.0,77.0,982.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,255.0,181.0,209.3,69.0
Christian McCaffrey,25.0,2021,RB,CAR,7.0,7.0,,,,,,99.0,442.0,1.0,41.0,37.0,343.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
Christian Wilkins,26.0,2021,RDE,MIA,17.0,17.0,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chuba Hubbard,22.0,2021,RB,CAR,17.0,10.0,,,,,,172.0,612.0,5.0,37.0,25.0,174.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,154.0,259.0,168.0,176.6,50.0
Clyde Edwards-Helaire,22.0,2021,RB,KAN,10.0,10.0,,,,,,119.0,517.0,4.0,23.0,19.0,129.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,25.0,26.0,24.0,24.2,14.0
Codey McElroy,29.0,2021,TE,TAM,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Hollister,28.0,2021,WR,TEN,3.0,1.0,,,,,,0.0,0.0,0.0,7.0,4.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Parkey,29.0,2021,K,NOR,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,299.0,,316.0,29.0
Cody White,23.0,2021,WR,PIT,15.0,0.0,,,,,,0.0,0.0,0.0,6.0,5.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colby Parkinson,22.0,2021,TE,SEA,14.0,1.0,,,,,,0.0,0.0,0.0,8.0,5.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Beasley,32.0,2021,WR,BUF,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,82.0,693.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,133.0,159.0,169.0,138.0,143.8,53.0
Cole Kmet,22.0,2021,TE,CHI,17.0,17.0,,,,,,1.0,0.0,0.0,93.0,60.0,612.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,186.0,187.0,188.0,187.4,22.0
Colin Thompson,28.0,2021,TE,CAR,11.0,2.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Johnson,24.0,2021,WR,NYG,12.0,1.0,,,,,,0.0,0.0,0.0,21.0,11.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colt McCoy,35.0,2021,QB,ARI,8.0,3.0,99.0,74.0,740.0,3.0,1.0,22.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooper Kupp,28.0,2021,WR,LAR,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,191.0,145.0,1947.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,46.0,53.0,43.0,46.0,17.0
Cooper Rush,28.0,2021,QB,DAL,5.0,1.0,47.0,30.0,422.0,3.0,1.0,9.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cordarrelle Patterson,30.0,2021,RB,ATL,16.0,13.0,1.0,0.0,0.0,0.0,0.0,153.0,618.0,6.0,69.0,52.0,548.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,,258.0,248.3,73.0
Corey Clement,27.0,2021,RB,DAL,17.0,0.0,,,,,,33.0,140.0,0.0,7.0,6.0,29.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,104.0
Corey Davis,26.0,2021,WR,NYJ,9.0,9.0,,,,,,0.0,0.0,0.0,59.0,34.0,492.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,105.0,135.0,84.0,95.6,39.0
Courtland Sutton,26.0,2021,WR,DEN,17.0,16.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,776.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,81.0,96.0,69.0,79.6,33.0
Craig Reynolds,25.0,2021,RB,DET,5.0,2.0,,,,,,55.0,230.0,0.0,8.0,7.0,52.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Samuel,25.0,2021,WR,WAS,5.0,1.0,,,,,,4.0,11.0,0.0,9.0,6.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,120.0,111.0,115.0,118.2,45.0
Cyril Grayson,28.0,2021,WR,TAM,5.0,3.0,,,,,,1.0,14.0,0.0,12.0,10.0,212.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Andre Swift,22.0,2021,RB,DET,13.0,4.0,1.0,0.0,0.0,0.0,0.0,151.0,617.0,5.0,78.0,62.0,452.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,33.0,38.0,35.0,36.8,19.0
D'Ernest Johnson,25.0,2021,RB,CLE,17.0,2.0,,,,,,100.0,534.0,3.0,25.0,19.0,137.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Onta Foreman,25.0,2021,RB,TEN,9.0,3.0,,,,,,133.0,566.0,3.0,11.0,9.0,123.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,94.0
D'Wayne Eskridge,24.0,2021,WR,SEA,10.0,0.0,,,,,,4.0,59.0,0.0,20.0,10.0,64.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Montgomery,25.0,2021,WR,NYJ,3.0,0.0,,,,,,0.0,0.0,0.0,6.0,3.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Moore,24.0,2021,WR,CAR,17.0,17.0,,,,,,8.0,48.0,0.0,163.0,93.0,1157.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,50.0,61.0,51.0,53.4,22.0
D.K. Metcalf,24.0,2021,WR,SEA,17.0,17.0,,,,,,1.0,6.0,0.0,129.0,75.0,967.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,19.0,20.0,18.8,6.0
DJ Chark,25.0,2021,WR,JAX,4.0,4.0,,,,,,0.0,0.0,0.0,22.0,7.0,154.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,79.0,117.0,106.0,102.0,40.0
Dak Prescott,28.0,2021,QB,DAL,16.0,16.0,596.0,410.0,4449.0,37.0,10.0,48.0,146.0,1.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,59.0,45.0,58.0,56.0,7.0
Dallas Goedert,26.0,2021,TE,PHI,15.0,14.0,,,,,,0.0,0.0,0.0,76.0,56.0,830.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,85.0,97.0,105.0,99.2,10.0
Dalton Schultz,25.0,2021,TE,DAL,17.0,15.0,,,,,,0.0,0.0,0.0,104.0,78.0,808.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,262.0,269.0,32.0
Dalvin Cook,26.0,2021,RB,MIN,13.0,13.0,,,,,,249.0,1159.0,6.0,49.0,34.0,224.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0
Damarea Crockett,24.0,2021,RB,DEN,12.0,0.0,,,,,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Harris,24.0,2021,RB,NWE,15.0,15.0,,,,,,202.0,929.0,15.0,21.0,18.0,132.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,88.0,113.0,57.0,72.0,28.0
Damien Williams,29.0,2021,RB,CHI,12.0,2.0,,,,,,40.0,164.0,2.0,23.0,16.0,103.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,276.0,176.0,211.5,58.0
Damiere Byrd,28.0,2021,WR,CHI,17.0,4.0,,,,,,0.0,0.0,0.0,38.0,26.0,329.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,119.0
Dan Arnold,26.0,2021,WR,2TM,11.0,4.0,,,,,,0.0,0.0,0.0,52.0,35.0,408.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,270.5,86.0
Daniel Brown,29.0,2021,WR,NYJ,12.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Carlson,26.0,2021,K,LVR,17.0,0.0,,,,,,,,,,,,,,23.0,22.0,13.0,12.0,7.0,6.0,43.0,40.0,33.0,30.0,,,,,,,,,,,,,,,,,,,,,,,202.0,103.0,210.0,183.6,9.0
Daniel Helm,26.0,2021,TE,LVR,9.0,1.0,,,,,,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Jones,24.0,2021,QB,NYG,11.0,11.0,361.0,232.0,2428.0,10.0,7.0,62.0,298.0,2.0,1.0,1.0,16.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,196.0,221.0,236.0,202.0,207.2,27.0
Danny Amendola,36.0,2021,WR,HOU,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,248.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Dante Pettis,26.0,2021,WR,NYG,3.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,87.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dare Ogunbowale,27.0,2021,RB,JAX,17.0,2.0,,,,,,43.0,137.0,1.0,21.0,13.0,114.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Bradwell,24.0,2021,RB,LAC,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Slayton,24.0,2021,WR,NYG,13.0,5.0,,,,,,1.0,-13.0,0.0,58.0,26.0,339.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,286.5,93.0
Darnell Mooney,24.0,2021,WR,CHI,17.0,14.0,,,,,,6.0,32.0,1.0,140.0,81.0,1055.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,124.0,137.0,122.0,128.6,50.0
Darrel Williams,26.0,2021,RB,KAN,17.0,7.0,,,,,,144.0,558.0,6.0,57.0,47.0,452.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,240.0,196.0,213.2,59.0
Darrell Daniels,27.0,2021,TE,ARI,15.0,4.0,,,,,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Henderson,24.0,2021,RB,LAR,12.0,10.0,,,,,,149.0,688.0,5.0,40.0,29.0,176.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,45.0,70.0,52.0,60.0,24.0
Darren Fells,35.0,2021,TE,DET,7.0,5.0,,,,,,0.0,0.0,0.0,5.0,4.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darren Waller,29.0,2021,TE,LVR,11.0,11.0,,,,,,0.0,0.0,0.0,93.0,55.0,665.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,26.0,22.0,22.0,22.4,2.0
Darrynton Evans,23.0,2021,RB,TEN,1.0,0.0,,,,,,2.0,7.0,0.0,2.0,2.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,,215.0,238.0,68.0
Davante Adams,29.0,2021,WR,GNB,16.0,16.0,,,,,,0.0,0.0,0.0,169.0,123.0,1553.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,10.0,6.0,6.6,1.0
David Blough,26.0,2021,QB,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Johnson,30.0,2021,RB,HOU,13.0,4.0,,,,,,67.0,228.0,0.0,42.0,32.0,225.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,121.0,130.0,125.0,129.8,41.0
David Montgomery,24.0,2021,RB,CHI,13.0,13.0,1.0,0.0,0.0,0.0,1.0,225.0,849.0,7.0,51.0,42.0,301.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.0,31.0,26.0,30.2,15.0
David Moore,26.0,2021,WR,DEN,2.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,107.0
David Njoku,25.0,2021,TE,CLE,16.0,11.0,,,,,,1.0,1.0,0.0,53.0,36.0,475.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,324.0,37.0
David Sills,25.0,2021,WR,NYG,4.0,1.0,,,,,,0.0,0.0,0.0,6.0,2.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davion Davis,25.0,2021,WR,HOU,2.0,1.0,,,,,,0.0,0.0,0.0,3.0,1.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Mills,23.0,2021,QB,HOU,13.0,11.0,394.0,263.0,2664.0,16.0,10.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,44.0
Davis Webb,26.0,2021,QB,BUF,1.0,0.0,,,,,,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawson Knox,25.0,2021,TE,BUF,15.0,14.0,,,,,,0.0,4.0,0.0,71.0,49.0,587.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,264.0,274.0,33.0
Dax Milne,22.0,2021,WR,WAS,13.0,1.0,,,,,,1.0,1.0,0.0,14.0,9.0,83.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dazz Newsome,22.0,2021,WR,CHI,3.0,1.0,,,,,,0.0,0.0,0.0,5.0,2.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,128.0
DeAndre Carter,28.0,2021,WR,WAS,17.0,6.0,,,,,,10.0,89.0,0.0,44.0,24.0,296.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,29.0,2021,WR,ARI,10.0,10.0,,,,,,0.0,0.0,0.0,64.0,42.0,572.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,17.0,19.0,17.2,4.0
DeSean Jackson,35.0,2021,WR,2TM,16.0,4.0,,,,,,1.0,4.0,0.0,34.0,20.0,454.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,300.0,280.3,92.0
DeVante Parker,28.0,2021,WR,MIA,10.0,8.0,,,,,,0.0,0.0,0.0,73.0,40.0,515.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,149.0,,116.0,134.2,52.0
DeVonta Smith,23.0,2021,WR,PHI,17.0,16.0,,,,,,0.0,0.0,0.0,104.0,64.0,916.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,73.0,78.0,76.0,77.0,31.0
Dede Westbrook,28.0,2021,WR,MIN,15.0,0.0,,,,,,0.0,0.0,0.0,15.0,10.0,68.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,129.0
DeeJay Dallas,23.0,2021,RB,SEA,17.0,0.0,,,,,,33.0,138.0,2.0,23.0,21.0,133.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,103.0
Deebo Samuel,25.0,2021,WR,SFO,16.0,15.0,2.0,1.0,24.0,1.0,0.0,59.0,365.0,8.0,121.0,77.0,1405.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,84.0,128.0,81.0,88.0,34.0
Demarcus Robinson,27.0,2021,WR,KAN,17.0,10.0,,,,,,0.0,0.0,0.0,41.0,25.0,264.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,278.5,90.0
Demetric Felton,23.0,2021,WR,CLE,16.0,2.0,,,,,,7.0,24.0,0.0,21.0,18.0,181.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,132.0
Demetrius Harris,30.0,2021,TE,ARI,14.0,4.0,,,,,,0.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denzel Mims,24.0,2021,WR,NYJ,11.0,3.0,,,,,,0.0,0.0,0.0,23.0,8.0,133.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,261.5,84.0
Deon Jackson,22.0,2021,RB,IND,9.0,0.0,,,,,,13.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
